event_id,event_family,reference_period,actual_release_at_utc,actual_initial,consensus_value,point_in_time_quality
691b7c4f6e45ac862b15da3f,us_cpi,2012-07,2012-08-07T08:30:00Z,228.59,,missing
74e0ee74ae29aec8282fd47c,us_cpi,2012-08,2012-09-08T08:30:00Z,229.918,,missing
8e9be4b8d772d1c1dab83f96,us_cpi,2012-09,2012-10-09T08:30:00Z,231.015,,missing
f9d90f98323a945045fb0c28,us_cpi,2012-10,2012-11-10T08:30:00Z,231.638,,missing
27543ae64c87cf7bbc6eefc9,us_cpi,2012-11,2012-12-11T08:30:00Z,231.249,,missing
d6febdc405859b7ec1e257bc,us_cpi,2012-12,2013-01-12T08:30:00Z,231.221,,missing
181c3070d959d20c320ebd2b,us_cpi,2013-01,2013-02-01T08:30:00Z,231.679,,missing
23ebe091949712ba05e14973,us_cpi,2013-02,2013-03-02T08:30:00Z,232.937,,missing
4a160c20b526f388cde625b9,us_cpi,2013-03,2013-04-03T08:30:00Z,232.282,,missing
624d1a109719daeddda6cc50,us_cpi,2013-04,2013-05-04T08:30:00Z,231.797,,missing
044d9d6227f7706ee6680ae3,us_cpi,2013-05,2013-06-05T08:30:00Z,231.893,,missing
56921cd8542fbf8392ad3585,us_cpi,2013-06,2013-07-06T08:30:00Z,232.445,,missing
994e7bd78a18018d86835af7,us_cpi,2013-07,2013-08-07T08:30:00Z,232.9,,missing
41955d09908ae223a1587bba,us_cpi,2013-08,2013-09-08T08:30:00Z,233.456,,missing
e7803cccb5edd40692e70583,us_cpi,2013-09,2013-10-09T08:30:00Z,233.544,,missing
8f7967359ca4a8f9a48967c7,us_cpi,2013-10,2013-11-10T08:30:00Z,233.669,,missing
a829d06289f6d67a1620c9dd,us_cpi,2013-11,2013-12-11T08:30:00Z,234.1,,missing
0fe1253fcca972535f6a2e0e,us_cpi,2013-12,2014-01-12T08:30:00Z,234.719,,missing
2a72c1e94d27d1f28823683d,us_cpi,2014-01,2014-02-01T08:30:00Z,235.288,,missing
ef81c46808a66f043c0fc368,us_cpi,2014-02,2014-03-02T08:30:00Z,235.547,,missing
b5b8945862205290b74daedd,us_cpi,2014-03,2014-04-03T08:30:00Z,236.028,,missing
640cc2ff20580c4282a06448,us_cpi,2014-04,2014-05-04T08:30:00Z,236.468,,missing
ddc69d9c31bb9a4a68f9b2fc,us_cpi,2014-05,2014-06-05T08:30:00Z,236.918,,missing
1898d8891ee4645e07222c22,us_cpi,2014-06,2014-07-06T08:30:00Z,237.231,,missing
9eedbfaa471956b7bc7f6b09,us_cpi,2014-07,2014-08-07T08:30:00Z,237.498,,missing
083d162cc1b59ecf41e2e4f3,us_cpi,2014-08,2014-09-08T08:30:00Z,237.46,,missing
b4627c698081e9ae820bdd60,us_cpi,2014-09,2014-10-09T08:30:00Z,237.477,,missing
58a04f391297b112495fb42c,us_cpi,2014-10,2014-11-10T08:30:00Z,237.43,,missing
03b6aa8f1e0ad23ed0d75095,us_cpi,2014-11,2014-12-11T08:30:00Z,236.983,,missing
a109f85254aa16cf7c5072f6,us_cpi,2014-12,2015-01-12T08:30:00Z,236.252,,missing
21ac9516b84ab54f8cb8138b,us_cpi,2015-01,2015-02-01T08:30:00Z,234.747,,missing
d552bbad7b8405b5ae27d15a,us_cpi,2015-02,2015-03-02T08:30:00Z,235.342,,missing
a3acd708172859e6fb62507e,us_cpi,2015-03,2015-04-03T08:30:00Z,235.976,,missing
abc17c80b6005c6889f84dd4,us_cpi,2015-04,2015-05-04T08:30:00Z,236.222,,missing
940d7f045611ec002e310758,us_cpi,2015-05,2015-06-05T08:30:00Z,237.001,,missing
610e432acbff7cd4c5f73918,us_cpi,2015-06,2015-07-06T08:30:00Z,237.657,,missing
32f5a71d52a34feca775766f,us_cpi,2015-07,2015-08-07T08:30:00Z,238.034,,missing
37c259fdd4e519db7397b130,us_cpi,2015-08,2015-09-08T08:30:00Z,238.033,,missing
00207bb7c2d8e8ac047abea1,us_cpi,2015-09,2015-10-09T08:30:00Z,237.498,,missing
9d6fb9c556394dd144de6df4,us_cpi,2015-10,2015-11-10T08:30:00Z,237.733,,missing
ab6c38f8c31298c6e0459cbd,us_cpi,2015-11,2015-12-11T08:30:00Z,238.017,,missing
f2a5b1ec1c98a84cee44f2c1,us_cpi,2015-12,2016-01-12T08:30:00Z,237.761,,missing
59c42a9a0c7420376ad01421,us_cpi,2016-01,2016-02-01T08:30:00Z,237.652,,missing
27dca4f5c1f7d1a3efe060c8,us_cpi,2016-02,2016-03-02T08:30:00Z,237.336,,missing
4c9d81556cac46a5d6affe56,us_cpi,2016-03,2016-04-03T08:30:00Z,238.08,,missing
2b796fe53b944fe31bd194a5,us_cpi,2016-04,2016-05-04T08:30:00Z,238.992,,missing
a52b10ad5110478bd67ab11a,us_cpi,2016-05,2016-06-05T08:30:00Z,239.557,,missing
345d1b8628534b2383764c3b,us_cpi,2016-06,2016-07-06T08:30:00Z,240.222,,missing
c0a285a6433dd8b888e8bbc4,us_cpi,2016-07,2016-08-07T08:30:00Z,240.101,,missing
d7c2bf34550364fe7e44b563,us_cpi,2016-08,2016-09-08T08:30:00Z,240.545,,missing
764514da99b18ef06f4aba26,us_cpi,2016-09,2016-10-09T08:30:00Z,241.176,,missing
07a4bbb51c4736b3da6dfb32,us_cpi,2016-10,2016-11-10T08:30:00Z,241.741,,missing
9ba593e89402c3a25a02c5d3,us_cpi,2016-11,2016-12-11T08:30:00Z,242.026,,missing
eb1da7395628788208cd6bc7,us_cpi,2016-12,2017-01-12T08:30:00Z,242.637,,missing
bac78550facc0fa8587e0f26,us_cpi,2017-01,2017-02-01T08:30:00Z,243.618,,missing
36d6f1e8ccf29f760f3aca10,us_cpi,2017-02,2017-03-02T08:30:00Z,244.006,,missing
da338ee317e820d3a210108c,us_cpi,2017-03,2017-04-03T08:30:00Z,243.892,,missing
f068d032e7e3923043247976,us_cpi,2017-04,2017-05-04T08:30:00Z,244.193,,missing
0d3ad28ca3ec1dfeb5cbe90d,us_cpi,2017-05,2017-06-05T08:30:00Z,244.004,,missing
fd25e91b2292398e61c902ce,us_cpi,2017-06,2017-07-06T08:30:00Z,244.163,,missing
8c7b0dda2fef1d1da4074e88,us_cpi,2017-07,2017-08-07T08:30:00Z,244.243,,missing
3589f1ea32afbf9354508762,us_cpi,2017-08,2017-09-08T08:30:00Z,245.183,,missing
5528375b15ca88a17b297696,us_cpi,2017-09,2017-10-09T08:30:00Z,246.435,,missing
65329f7283af6a5b619534fc,us_cpi,2017-10,2017-11-10T08:30:00Z,246.626,,missing
49444d8b0a64198568903a81,us_cpi,2017-11,2017-12-11T08:30:00Z,247.284,,missing
cb09bcb6a33c2504f3a15254,us_cpi,2017-12,2018-01-12T08:30:00Z,247.805,,missing
bb9b8b5720158c199a408977,us_cpi,2018-01,2018-02-01T08:30:00Z,248.859,,missing
c3547f9d9088b43a367d6336,us_cpi,2018-02,2018-03-02T08:30:00Z,249.529,,missing
b6532a0710b619c47d79a517,us_cpi,2018-03,2018-04-03T08:30:00Z,249.577,,missing
4e618f5ce4c3b49cda072106,us_cpi,2018-04,2018-05-04T08:30:00Z,250.227,,missing
27ffc0b23cf4826b55776bec,us_cpi,2018-05,2018-06-05T08:30:00Z,250.792,,missing
da237731230dfc58821e4726,us_cpi,2018-06,2018-07-06T08:30:00Z,251.018,,missing
9a592bcdbfdde2e7ead3064e,us_cpi,2018-07,2018-08-07T08:30:00Z,251.214,,missing
975c78c0fb1b55c695c0f88e,us_cpi,2018-08,2018-09-08T08:30:00Z,251.663,,missing
d13fd491427925f8c334b71b,us_cpi,2018-09,2018-10-09T08:30:00Z,252.182,,missing
190ebdc886f36c00f1f7e1cc,us_cpi,2018-10,2018-11-10T08:30:00Z,252.772,,missing
a44143aec60ef1aefae1ce04,us_cpi,2018-11,2018-12-11T08:30:00Z,252.594,,missing
4d5cc5b00b781c9cfff8dbfc,us_cpi,2018-12,2019-01-12T08:30:00Z,252.767,,missing
0626e92c3623fa5fd34844ea,us_cpi,2019-01,2019-02-01T08:30:00Z,252.561,,missing
d9748afeb58bd6b665c6093b,us_cpi,2019-02,2019-03-02T08:30:00Z,253.319,,missing
814f28f87373d49bab76abb3,us_cpi,2019-03,2019-04-03T08:30:00Z,254.277,,missing
850cb362e07d5b386bcf2d2b,us_cpi,2019-04,2019-05-04T08:30:00Z,255.233,,missing
8a56ec1a6ae00d906226de4a,us_cpi,2019-05,2019-06-05T08:30:00Z,255.296,,missing
d9e11c17424dee32231c7942,us_cpi,2019-06,2019-07-06T08:30:00Z,255.213,,missing
16a5a296f5ce546155213ec2,us_cpi,2019-07,2019-08-07T08:30:00Z,255.802,,missing
0f2d8576560d7ccdb7f986d0,us_cpi,2019-08,2019-09-08T08:30:00Z,256.036,,missing
f80a15f85d077be398aa5d70,us_cpi,2019-09,2019-10-09T08:30:00Z,256.43,,missing
1cc08f76396b309e01652e36,us_cpi,2019-10,2019-11-10T08:30:00Z,257.155,,missing
7a5e75c1edb86a09be7c292d,us_cpi,2019-11,2019-12-11T08:30:00Z,257.879,,missing
9eb00118a413ceeb7c541e9e,us_cpi,2019-12,2020-01-12T08:30:00Z,258.63,,missing
d81c96b130d60fa2ceedeb04,us_cpi,2020-01,2020-02-01T08:30:00Z,259.127,,missing
bdfd6619d3045e40acf3ff34,us_cpi,2020-02,2020-03-02T08:30:00Z,259.25,,missing
c295dc0b99251ccdda29f202,us_cpi,2020-03,2020-04-03T08:30:00Z,258.076,,missing
9ca8e550fb83576c69ab26d6,us_cpi,2020-04,2020-05-04T08:30:00Z,256.032,,missing
f001e3d8aca903c7d74064f3,us_cpi,2020-05,2020-06-05T08:30:00Z,255.802,,missing
75164bf5db9f513e4046735a,us_cpi,2020-06,2020-07-06T08:30:00Z,257.042,,missing
ce75a5502299aa481c925cf5,us_cpi,2020-07,2020-08-07T08:30:00Z,258.352,,missing
98e09801cb54487eb2ef4639,us_cpi,2020-08,2020-09-08T08:30:00Z,259.316,,missing
1211f129f7ed0035d8124063,us_cpi,2020-09,2020-10-09T08:30:00Z,259.997,,missing
6bb9245391f646b9c3d6f30a,us_cpi,2020-10,2020-11-10T08:30:00Z,260.319,,missing
bc117a3dafa5cecc8df3439a,us_cpi,2020-11,2020-12-11T08:30:00Z,260.911,,missing
ec073b68c49cdb6820f6f801,us_cpi,2020-12,2021-01-12T08:30:00Z,262.045,,missing
28e0eda1aa5e606afe3ccf26,us_cpi,2021-01,2021-02-01T08:30:00Z,262.687,,missing
addcc1341f77cefe9e60b629,us_cpi,2021-02,2021-03-02T08:30:00Z,263.579,,missing
e67deacfc9cb3c22ed2999c2,us_cpi,2021-03,2021-04-03T08:30:00Z,264.961,,missing
d8ef2c92f5cd710fc92346eb,us_cpi,2021-04,2021-05-04T08:30:00Z,266.614,,missing
72f9d1668d29ef4315ad8004,us_cpi,2021-05,2021-06-05T08:30:00Z,268.383,,missing
3cba06e4de9794e9ac30e9de,us_cpi,2021-06,2021-07-06T08:30:00Z,270.654,,missing
bc64ea34567c7e8b20054240,us_cpi,2021-07,2021-08-07T08:30:00Z,271.903,,missing
4476a8ab505bc8513a0a5b47,us_cpi,2021-08,2021-09-08T08:30:00Z,272.676,,missing
d1bf8f8e3c3494da0ec54266,us_cpi,2021-09,2021-10-09T08:30:00Z,273.91,,missing
c68ea14df90fc46677055a17,us_cpi,2021-10,2021-11-10T08:30:00Z,276.55,,missing
69d26f9418074696ff29e3f9,us_cpi,2021-11,2021-12-11T08:30:00Z,278.919,,missing
c030ae5af9368f5b184e3b58,us_cpi,2021-12,2022-01-12T08:30:00Z,280.845,,missing
0f7e30c10620a5d02ec7aacd,us_cpi,2022-01,2022-02-01T08:30:00Z,282.543,,missing
e5f4c70a24c66c2f4ac0651d,us_cpi,2022-02,2022-03-02T08:30:00Z,284.5,,missing
40036c4755670d5d2ac26462,us_cpi,2022-03,2022-04-03T08:30:00Z,287.674,,missing
b740ae1fd2adae7f8b883a06,us_cpi,2022-04,2022-05-04T08:30:00Z,288.561,,missing
4683c99d96713e4cc3aeb9d7,us_cpi,2022-05,2022-06-05T08:30:00Z,291.298,,missing
8b416f2a5dc2363d80db9f71,us_cpi,2022-06,2022-07-06T08:30:00Z,294.957,,missing
7eaffb8c18b6666a0b40726c,us_cpi,2022-07,2022-08-07T08:30:00Z,294.913,,missing
2b481ccf1bafb516af832812,us_cpi,2022-08,2022-09-08T08:30:00Z,295.097,,missing
b4d9f673c6a245cebcd14f5e,us_cpi,2022-09,2022-10-09T08:30:00Z,296.349,,missing
6ed86138ea64cc19995030d3,us_cpi,2022-10,2022-11-10T08:30:00Z,298.007,,missing
437c4a9c788d39b2d0ae21c8,us_cpi,2022-11,2022-12-11T08:30:00Z,298.786,,missing
9affa3e977dc6615bde0750c,us_cpi,2022-12,2023-01-12T08:30:00Z,298.832,,missing
b54c223f4fd37d5b84f2fd45,us_cpi,2023-01,2023-02-01T08:30:00Z,300.42,,missing
845b191fba5e2fc4ee741803,us_cpi,2023-02,2023-03-02T08:30:00Z,301.45,,missing
4ea809be50bd0c0d78931004,us_cpi,2023-03,2023-04-03T08:30:00Z,301.821,,missing
9d53b97e5b369ce16735ba0a,us_cpi,2023-04,2023-05-04T08:30:00Z,302.845,,missing
4f8fb402730ab3fa04cc5444,us_cpi,2023-05,2023-06-05T08:30:00Z,303.334,,missing
fbd2c6e1e9c825dc694effc3,us_cpi,2023-06,2023-07-06T08:30:00Z,304.014,,missing
8ca96d5f064de68597d016f7,us_cpi,2023-07,2023-08-07T08:30:00Z,304.609,,missing
a65357f9420576dae50284db,us_cpi,2023-08,2023-09-08T08:30:00Z,306.082,,missing
a803937634f066c683d26881,us_cpi,2023-09,2023-10-09T08:30:00Z,307.276,,missing
e294e2da6b51b87db17f7c73,us_cpi,2023-10,2023-11-10T08:30:00Z,307.696,,missing
7aab1076e63aa6d666c9489d,us_cpi,2023-11,2023-12-11T08:30:00Z,308.148,,missing
9f6ba49ee1832f72573cc063,us_cpi,2023-12,2024-01-12T08:30:00Z,308.741,,missing
3b6bd786beb5ee626dde4aa9,us_cpi,2024-01,2024-02-01T08:30:00Z,309.698,,missing
cd0bb4da77e1904aa36e6f31,us_cpi,2024-02,2024-03-02T08:30:00Z,310.967,,missing
e018403b3953136b8ed05c51,us_cpi,2024-03,2024-04-03T08:30:00Z,312.345,,missing
c39e7775a13bdb4ace9ec102,us_cpi,2024-04,2024-05-04T08:30:00Z,313.023,,missing
c7f80cbc4850309e63f20b30,us_cpi,2024-05,2024-06-05T08:30:00Z,313.175,,missing
b3504278d5c7044fe848b172,us_cpi,2024-06,2024-07-06T08:30:00Z,313.044,,missing
7b5ce31617bf03fb933ff2ce,us_cpi,2024-07,2024-08-07T08:30:00Z,313.569,,missing
63bdaa59962c425767b200e2,us_cpi,2024-08,2024-09-08T08:30:00Z,314.062,,missing
6f4708fae211a65c3ef32fcd,us_cpi,2024-09,2024-10-09T08:30:00Z,314.732,,missing
84dc754a70c0f08816024a21,us_cpi,2024-10,2024-11-10T08:30:00Z,315.631,,missing
d70c843750001fe43bb706cc,us_cpi,2024-11,2024-12-11T08:30:00Z,316.528,,missing
a163c5ca81f9a4924eca426f,us_cpi,2024-12,2025-01-12T08:30:00Z,317.604,,missing
932ecf4eb26fb1050187e6f7,us_cpi,2025-01,2025-02-01T08:30:00Z,318.961,,missing
4f79c1275c3a2080f43a9a07,us_cpi,2025-02,2025-03-02T08:30:00Z,319.679,,missing
17cf9c00d10afd557e236fa3,us_cpi,2025-03,2025-04-03T08:30:00Z,319.785,,missing
52b6ce2989e3c12c880d2cce,us_cpi,2025-04,2025-05-04T08:30:00Z,320.302,,missing
6295a20b1bd21c1f7465e059,us_cpi,2025-05,2025-06-05T08:30:00Z,320.62,,missing
2319b2ac324fbcada2ece33d,us_cpi,2025-06,2025-07-06T08:30:00Z,321.435,,missing
de9201da590f21e64d4dbfb0,us_cpi,2025-07,2025-08-07T08:30:00Z,322.169,,missing
1e5699ae30dec1ffd91f6a8c,us_cpi,2025-08,2025-09-08T08:30:00Z,323.291,,missing
0ef33de5ebdaa82fc7cbf1db,us_cpi,2025-09,2025-10-09T08:30:00Z,324.245,,missing
6006679b036c170d797a494f,us_cpi,2025-11,2025-12-11T08:30:00Z,325.063,,missing
65acd5dfcca870074831bad0,us_cpi,2025-12,2026-01-12T08:30:00Z,326.031,,missing
66be12b5fc82807d4583e1c4,us_cpi,2026-01,2026-02-01T08:30:00Z,326.588,,missing
1a36b3c2a508fa3dc4f2a95c,us_cpi,2026-02,2026-03-02T08:30:00Z,327.46,,missing
546f76e41b15db07d55e3273,us_cpi,2026-03,2026-04-03T08:30:00Z,330.293,,missing
79509bd4fdc8deefa252fe0e,us_cpi,2026-04,2026-05-04T08:30:00Z,332.407,,missing
bc4e8718262904afd8c50226,us_cpi,2026-05,2026-06-05T08:30:00Z,333.979,,missing
8509c4facff374b60b4a954d,us_core_cpi,2010-01,2010-02-01T08:30:00Z,220.633,,missing
9779d681eb38630984cb03fe,us_core_cpi,2010-02,2010-03-02T08:30:00Z,220.731,,missing
c44bed7e706f56fbf61f830a,us_core_cpi,2010-03,2010-04-03T08:30:00Z,220.783,,missing
891416bddb62fa36a8e66da7,us_core_cpi,2010-04,2010-05-04T08:30:00Z,220.822,,missing
5b897f53d4dc61e41d92c10d,us_core_cpi,2010-05,2010-06-05T08:30:00Z,220.962,,missing
07174c5180073982ef7ac4d0,us_core_cpi,2010-06,2010-07-06T08:30:00Z,221.194,,missing
e11a11548779abc5d951d3db,us_core_cpi,2010-07,2010-08-07T08:30:00Z,221.363,,missing
7b2730344b14dadfa7d33f11,us_core_cpi,2010-08,2010-09-08T08:30:00Z,221.509,,missing
6c168696cd0ccf5c3d596735,us_core_cpi,2010-09,2010-10-09T08:30:00Z,221.711,,missing
efbb626c42915068f594092e,us_core_cpi,2010-10,2010-11-10T08:30:00Z,221.83,,missing
8b00b6fb542529707a17cead,us_core_cpi,2010-11,2010-12-11T08:30:00Z,222.149,,missing
989af5c6c7851ea75cd421ab,us_core_cpi,2010-12,2011-01-12T08:30:00Z,222.343,,missing
112f3eef9483546a8c62ff9f,us_core_cpi,2011-01,2011-02-01T08:30:00Z,222.803,,missing
cb4b4d8d53f67981c114b374,us_core_cpi,2011-02,2011-03-02T08:30:00Z,223.213,,missing
bddda663dee2d64373351b49,us_core_cpi,2011-03,2011-04-03T08:30:00Z,223.454,,missing
0ee0457b7823cdec62fa74c9,us_core_cpi,2011-04,2011-05-04T08:30:00Z,223.727,,missing
60c06436ca455396d83e1fd4,us_core_cpi,2011-05,2011-06-05T08:30:00Z,224.175,,missing
e6e7b72863194cf97f26f0a8,us_core_cpi,2011-06,2011-07-06T08:30:00Z,224.697,,missing
6489f365009d0ce84db092b1,us_core_cpi,2011-07,2011-08-07T08:30:00Z,225.218,,missing
1182ae7f79720881d3262475,us_core_cpi,2011-08,2011-09-08T08:30:00Z,225.862,,missing
c64615f7b0784bc8ed0b2e06,us_core_cpi,2011-09,2011-10-09T08:30:00Z,226.118,,missing
834851b7235591bc1329b71f,us_core_cpi,2011-10,2011-11-10T08:30:00Z,226.506,,missing
7d9bc329ed7be5aba50878fb,us_core_cpi,2011-11,2011-12-11T08:30:00Z,226.899,,missing
01c59e84e086a860d7754b6d,us_core_cpi,2011-12,2012-01-12T08:30:00Z,227.405,,missing
e9f0c6c3386fdfd81ac6d6a1,us_core_cpi,2012-01,2012-02-01T08:30:00Z,227.877,,missing
6715f393ecb6b305cbaa0e5b,us_core_cpi,2012-02,2012-03-02T08:30:00Z,228.034,,missing
68f0f8ecb8a2bc434441a3d0,us_core_cpi,2012-03,2012-04-03T08:30:00Z,228.478,,missing
a157f625d475e7b230aadc49,us_core_cpi,2012-04,2012-05-04T08:30:00Z,228.905,,missing
4ee53ce34a0ccc0281c71ea2,us_core_cpi,2012-05,2012-06-05T08:30:00Z,229.224,,missing
8f00396f38db4b1e18d61c90,us_core_cpi,2012-06,2012-07-06T08:30:00Z,229.623,,missing
f3b3d414064d1b8eee66efa8,us_core_cpi,2012-07,2012-08-07T08:30:00Z,229.97,,missing
65a2302923b18a183b3378a8,us_core_cpi,2012-08,2012-09-08T08:30:00Z,230.233,,missing
470890281a864d42d5275733,us_core_cpi,2012-09,2012-10-09T08:30:00Z,230.659,,missing
26278a3986e156a1ba7e84f9,us_core_cpi,2012-10,2012-11-10T08:30:00Z,231.024,,missing
c42d109d1c4179d5e3cd87d8,us_core_cpi,2012-11,2012-12-11T08:30:00Z,231.33,,missing
f0b4bb50554e84497c48e3e8,us_core_cpi,2012-12,2013-01-12T08:30:00Z,231.725,,missing
a06dab397a3a931f8b64fd0e,us_core_cpi,2013-01,2013-02-01T08:30:00Z,232.229,,missing
422167d32d0c3285f1bbeaca,us_core_cpi,2013-02,2013-03-02T08:30:00Z,232.569,,missing
cde1f16a7758e8fd8a19ff69,us_core_cpi,2013-03,2013-04-03T08:30:00Z,232.794,,missing
d0a6d6eea8c782962163d7ff,us_core_cpi,2013-04,2013-05-04T08:30:00Z,232.832,,missing
7f613f3dbdcae7b6704847eb,us_core_cpi,2013-05,2013-06-05T08:30:00Z,232.996,,missing
4911c84c0679a0a3c60be199,us_core_cpi,2013-06,2013-07-06T08:30:00Z,233.35,,missing
fa8d482261724c3f759d2405,us_core_cpi,2013-07,2013-08-07T08:30:00Z,233.88,,missing
d0580574a9ff76d17c36c090,us_core_cpi,2013-08,2013-09-08T08:30:00Z,234.336,,missing
b32ea933351dbdd5756357fd,us_core_cpi,2013-09,2013-10-09T08:30:00Z,234.7,,missing
1467a7cb467ef8bec6b3bb45,us_core_cpi,2013-10,2013-11-10T08:30:00Z,234.921,,missing
45c1c8e868e1e99de1f01b7b,us_core_cpi,2013-11,2013-12-11T08:30:00Z,235.359,,missing
96ebf05dee3db558d96f81cf,us_core_cpi,2013-12,2014-01-12T08:30:00Z,235.759,,missing
e27708673f1eb9c7a5eaba88,us_core_cpi,2014-01,2014-02-01T08:30:00Z,235.961,,missing
ff04874599bc6cd65e6b0884,us_core_cpi,2014-02,2014-03-02T08:30:00Z,236.185,,missing
830ca7f1c9d89212ee7d2258,us_core_cpi,2014-03,2014-04-03T08:30:00Z,236.625,,missing
d9789d05f4db9468432faeab,us_core_cpi,2014-04,2014-05-04T08:30:00Z,237.072,,missing
97c434b25d54e6f09af94823,us_core_cpi,2014-05,2014-06-05T08:30:00Z,237.529,,missing
3b094907ccc8330cea05909c,us_core_cpi,2014-06,2014-07-06T08:30:00Z,237.837,,missing
9b5f6a8cf5cebd264c8e4462,us_core_cpi,2014-07,2014-08-07T08:30:00Z,238.195,,missing
bff95e8117f0427a3590bf32,us_core_cpi,2014-08,2014-09-08T08:30:00Z,238.405,,missing
97c019a227a3323320da4cfa,us_core_cpi,2014-09,2014-10-09T08:30:00Z,238.786,,missing
a3a692ee10b9e3c9ddaaf8c4,us_core_cpi,2014-10,2014-11-10T08:30:00Z,239.191,,missing
2502b37d89e9cd34e070dbf1,us_core_cpi,2014-11,2014-12-11T08:30:00Z,239.458,,missing
d0f113edd557d0437cc2a046,us_core_cpi,2014-12,2015-01-12T08:30:00Z,239.584,,missing
766312c5b9d437c8d991f6eb,us_core_cpi,2015-01,2015-02-01T08:30:00Z,239.811,,missing
253bccc97e2d7459eb4e474e,us_core_cpi,2015-02,2015-03-02T08:30:00Z,240.172,,missing
a0e578554d46db25263cd1ce,us_core_cpi,2015-03,2015-04-03T08:30:00Z,240.755,,missing
8b9051807a6dafdc46988c03,us_core_cpi,2015-04,2015-05-04T08:30:00Z,241.346,,missing
fa962e49dd214cce8bc9eaf3,us_core_cpi,2015-05,2015-06-05T08:30:00Z,241.688,,missing
817a8f7795bf356fca19a0dc,us_core_cpi,2015-06,2015-07-06T08:30:00Z,242.064,,missing
6b72a34efa9cd3b16ca3d730,us_core_cpi,2015-07,2015-08-07T08:30:00Z,242.565,,missing
cbe5ba6a3fd7173595a2e4a4,us_core_cpi,2015-08,2015-09-08T08:30:00Z,242.817,,missing
1ea2b2c88f7379077b356499,us_core_cpi,2015-09,2015-10-09T08:30:00Z,243.316,,missing
e7118a9b3cfae741bcd533ec,us_core_cpi,2015-10,2015-11-10T08:30:00Z,243.768,,missing
e1fd62038a1a605da30b1358,us_core_cpi,2015-11,2015-12-11T08:30:00Z,244.241,,missing
5ba6626f83af76d4e9484f8d,us_core_cpi,2015-12,2016-01-12T08:30:00Z,244.547,,missing
43f597ca9caee41f9a2b3cee,us_core_cpi,2016-01,2016-02-01T08:30:00Z,244.955,,missing
eed9d4973854b90e3d93fe76,us_core_cpi,2016-02,2016-03-02T08:30:00Z,245.51,,missing
863da464674244ed9d124dde,us_core_cpi,2016-03,2016-04-03T08:30:00Z,245.913,,missing
96dd901f9fd11fec35d0fddd,us_core_cpi,2016-04,2016-05-04T08:30:00Z,246.551,,missing
f0882373cf54c3ac9f0e7c58,us_core_cpi,2016-05,2016-06-05T08:30:00Z,247.137,,missing
fe2b5c074ad544e3f0e53eeb,us_core_cpi,2016-06,2016-07-06T08:30:00Z,247.54,,missing
21eb99361f432dc422c2287e,us_core_cpi,2016-07,2016-08-07T08:30:00Z,247.829,,missing
43561aa2ae4871051c1abb2e,us_core_cpi,2016-08,2016-09-08T08:30:00Z,248.423,,missing
5c03b3d5dd95625377d25a2e,us_core_cpi,2016-09,2016-10-09T08:30:00Z,248.842,,missing
d3f35f316d81b340292f1df0,us_core_cpi,2016-10,2016-11-10T08:30:00Z,249.142,,missing
de7249f711d18c48369053af,us_core_cpi,2016-11,2016-12-11T08:30:00Z,249.481,,missing
dcbce590f2c9d68a653fa8d7,us_core_cpi,2016-12,2017-01-12T08:30:00Z,249.92,,missing
9765f17205525f46e55e7e50,us_core_cpi,2017-01,2017-02-01T08:30:00Z,250.467,,missing
f8876ba0365c18a57412c24b,us_core_cpi,2017-02,2017-03-02T08:30:00Z,250.998,,missing
5f8114e335dbec9cbf1952cf,us_core_cpi,2017-03,2017-04-03T08:30:00Z,250.944,,missing
02e6a5b2007ea625fadbba1f,us_core_cpi,2017-04,2017-05-04T08:30:00Z,251.227,,missing
32ceed8dcf849564e20c5b4e,us_core_cpi,2017-05,2017-06-05T08:30:00Z,251.43,,missing
97d023c76c3c6a07b096bfce,us_core_cpi,2017-06,2017-07-06T08:30:00Z,251.746,,missing
cf12f36cbb70fd6b91bf3c37,us_core_cpi,2017-07,2017-08-07T08:30:00Z,251.985,,missing
aa3a2ef82f955e641337faeb,us_core_cpi,2017-08,2017-09-08T08:30:00Z,252.535,,missing
d1a19609a5bec52155a0ffe4,us_core_cpi,2017-09,2017-10-09T08:30:00Z,252.812,,missing
047b34c5875427426520dad6,us_core_cpi,2017-10,2017-11-10T08:30:00Z,253.526,,missing
38102b527e54d9c053e2d328,us_core_cpi,2017-11,2017-12-11T08:30:00Z,253.816,,missing
2325649b43b02968179df449,us_core_cpi,2017-12,2018-01-12T08:30:00Z,254.344,,missing
8569d77bcc1ca14c06e0bd29,us_core_cpi,2018-01,2018-02-01T08:30:00Z,255.204,,missing
79e64efc132d80153d7755bd,us_core_cpi,2018-02,2018-03-02T08:30:00Z,255.711,,missing
6199bf43c1754f2b086fd368,us_core_cpi,2018-03,2018-04-03T08:30:00Z,256.271,,missing
73f3303993aa4730aacaf381,us_core_cpi,2018-04,2018-05-04T08:30:00Z,256.63,,missing
a4496db8d37d5e4c4f03eeba,us_core_cpi,2018-05,2018-06-05T08:30:00Z,257.145,,missing
49bfab5456e72162782ac162,us_core_cpi,2018-06,2018-07-06T08:30:00Z,257.399,,missing
541c48b5dc14fa7e546c8a05,us_core_cpi,2018-07,2018-08-07T08:30:00Z,257.699,,missing
efd0b13b45ba1a772b2e0686,us_core_cpi,2018-08,2018-09-08T08:30:00Z,257.891,,missing
