asset_symbol,binance_futures_symbol,metric,sample_time_utc,sample_time_china,value
SOL,SOLUSDT,open_interest_value_usd,2026-05-24T20:00:00Z,2026-05-25 04:00:00 UTC+8,806079435.6354999542
SOL,SOLUSDT,open_interest_value_usd,2026-05-25T00:00:00Z,2026-05-25 08:00:00 UTC+8,796179090.1471999884
SOL,SOLUSDT,open_interest_value_usd,2026-05-25T04:00:00Z,2026-05-25 12:00:00 UTC+8,801278975.6201202869
SOL,SOLUSDT,open_interest_value_usd,2026-05-25T08:00:00Z,2026-05-25 16:00:00 UTC+8,808743410.4048000574
SOL,SOLUSDT,open_interest_value_usd,2026-05-25T12:00:00Z,2026-05-25 20:00:00 UTC+8,808517391.0778057575
SOL,SOLUSDT,open_interest_value_usd,2026-05-25T16:00:00Z,2026-05-26 00:00:00 UTC+8,815217327.3960000277
SOL,SOLUSDT,open_interest_value_usd,2026-05-25T20:00:00Z,2026-05-26 04:00:00 UTC+8,812093590.5356681347
SOL,SOLUSDT,open_interest_value_usd,2026-05-26T00:00:00Z,2026-05-26 08:00:00 UTC+8,806615918.9209862947
SOL,SOLUSDT,open_interest_value_usd,2026-05-26T04:00:00Z,2026-05-26 12:00:00 UTC+8,796789764.2776120901
SOL,SOLUSDT,open_interest_value_usd,2026-05-26T08:00:00Z,2026-05-26 16:00:00 UTC+8,795575073.9617598057
SOL,SOLUSDT,open_interest_value_usd,2026-05-26T12:00:00Z,2026-05-26 20:00:00 UTC+8,795560839.4246000051
SOL,SOLUSDT,open_interest_value_usd,2026-05-26T16:00:00Z,2026-05-27 00:00:00 UTC+8,780741430.8780130148
SOL,SOLUSDT,open_interest_value_usd,2026-05-26T20:00:00Z,2026-05-27 04:00:00 UTC+8,790104127.9229999781
SOL,SOLUSDT,open_interest_value_usd,2026-05-27T00:00:00Z,2026-05-27 08:00:00 UTC+8,792828006.3212444782
SOL,SOLUSDT,open_interest_value_usd,2026-05-27T04:00:00Z,2026-05-27 12:00:00 UTC+8,795166495.0456110239
SOL,SOLUSDT,open_interest_value_usd,2026-05-27T08:00:00Z,2026-05-27 16:00:00 UTC+8,797120075.7867000103
SOL,SOLUSDT,open_interest_value_usd,2026-05-27T12:00:00Z,2026-05-27 20:00:00 UTC+8,791884840.6584000587
SOL,SOLUSDT,open_interest_value_usd,2026-05-27T16:00:00Z,2026-05-28 00:00:00 UTC+8,808383704.7120000124
SOL,SOLUSDT,open_interest_value_usd,2026-05-27T20:00:00Z,2026-05-28 04:00:00 UTC+8,794110889.9134999514
SOL,SOLUSDT,open_interest_value_usd,2026-05-28T00:00:00Z,2026-05-28 08:00:00 UTC+8,776362686.8838227987
SOL,SOLUSDT,open_interest_value_usd,2026-05-28T04:00:00Z,2026-05-28 12:00:00 UTC+8,775805036.0104237795
SOL,SOLUSDT,open_interest_value_usd,2026-05-28T08:00:00Z,2026-05-28 16:00:00 UTC+8,794393175.9343682528
SOL,SOLUSDT,open_interest_value_usd,2026-05-28T12:00:00Z,2026-05-28 20:00:00 UTC+8,794346016.4124000072
SOL,SOLUSDT,open_interest_value_usd,2026-05-28T16:00:00Z,2026-05-29 00:00:00 UTC+8,795162107.2414000034
SOL,SOLUSDT,open_interest_value_usd,2026-05-28T20:00:00Z,2026-05-29 04:00:00 UTC+8,790351075.2949999571
SOL,SOLUSDT,open_interest_value_usd,2026-05-29T00:00:00Z,2026-05-29 08:00:00 UTC+8,780464621.9618999958
SOL,SOLUSDT,open_interest_value_usd,2026-05-29T04:00:00Z,2026-05-29 12:00:00 UTC+8,778952484.9646999836
BNB,BNBUSDT,open_interest_value_usd,2026-04-29T08:00:00Z,2026-04-29 16:00:00 UTC+8,337539082.9973999858
BNB,BNBUSDT,open_interest_value_usd,2026-04-29T12:00:00Z,2026-04-29 20:00:00 UTC+8,336946287.8703543544
BNB,BNBUSDT,open_interest_value_usd,2026-04-29T16:00:00Z,2026-04-30 00:00:00 UTC+8,337287946.2950999737
BNB,BNBUSDT,open_interest_value_usd,2026-04-29T20:00:00Z,2026-04-30 04:00:00 UTC+8,338246794.3996701837
BNB,BNBUSDT,open_interest_value_usd,2026-04-30T00:00:00Z,2026-04-30 08:00:00 UTC+8,338855160.0322552919
BNB,BNBUSDT,open_interest_value_usd,2026-04-30T04:00:00Z,2026-04-30 12:00:00 UTC+8,337594364.3377016783
BNB,BNBUSDT,open_interest_value_usd,2026-04-30T08:00:00Z,2026-04-30 16:00:00 UTC+8,338381529.5001883507
BNB,BNBUSDT,open_interest_value_usd,2026-04-30T12:00:00Z,2026-04-30 20:00:00 UTC+8,338375980.3074497581
BNB,BNBUSDT,open_interest_value_usd,2026-04-30T16:00:00Z,2026-05-01 00:00:00 UTC+8,341365999.6750000119
BNB,BNBUSDT,open_interest_value_usd,2026-04-30T20:00:00Z,2026-05-01 04:00:00 UTC+8,343146791.1057999730
BNB,BNBUSDT,open_interest_value_usd,2026-05-01T00:00:00Z,2026-05-01 08:00:00 UTC+8,341755073.9639999866
BNB,BNBUSDT,open_interest_value_usd,2026-05-01T04:00:00Z,2026-05-01 12:00:00 UTC+8,343078629.8276773095
BNB,BNBUSDT,open_interest_value_usd,2026-05-01T08:00:00Z,2026-05-01 16:00:00 UTC+8,342407037.9043999910
BNB,BNBUSDT,open_interest_value_usd,2026-05-01T12:00:00Z,2026-05-01 20:00:00 UTC+8,343503006.2186571956
BNB,BNBUSDT,open_interest_value_usd,2026-05-01T16:00:00Z,2026-05-02 00:00:00 UTC+8,339996706.0000000000
BNB,BNBUSDT,open_interest_value_usd,2026-05-01T20:00:00Z,2026-05-02 04:00:00 UTC+8,339493873.3862000108
BNB,BNBUSDT,open_interest_value_usd,2026-05-02T00:00:00Z,2026-05-02 08:00:00 UTC+8,340690561.0109344721
BNB,BNBUSDT,open_interest_value_usd,2026-05-02T04:00:00Z,2026-05-02 12:00:00 UTC+8,340281284.2207999825
BNB,BNBUSDT,open_interest_value_usd,2026-05-02T08:00:00Z,2026-05-02 16:00:00 UTC+8,340699362.5435658097
BNB,BNBUSDT,open_interest_value_usd,2026-05-02T12:00:00Z,2026-05-02 20:00:00 UTC+8,341800914.2874000072
BNB,BNBUSDT,open_interest_value_usd,2026-05-02T16:00:00Z,2026-05-03 00:00:00 UTC+8,341686207.3274615407
BNB,BNBUSDT,open_interest_value_usd,2026-05-02T20:00:00Z,2026-05-03 04:00:00 UTC+8,339495652.1998007298
BNB,BNBUSDT,open_interest_value_usd,2026-05-03T00:00:00Z,2026-05-03 08:00:00 UTC+8,338432209.8410999775
BNB,BNBUSDT,open_interest_value_usd,2026-05-03T04:00:00Z,2026-05-03 12:00:00 UTC+8,338156416.6610000134
BNB,BNBUSDT,open_interest_value_usd,2026-05-03T08:00:00Z,2026-05-03 16:00:00 UTC+8,338853349.3701823950
BNB,BNBUSDT,open_interest_value_usd,2026-05-03T12:00:00Z,2026-05-03 20:00:00 UTC+8,339429526.3573257327
BNB,BNBUSDT,open_interest_value_usd,2026-05-03T16:00:00Z,2026-05-04 00:00:00 UTC+8,339983173.7703672051
BNB,BNBUSDT,open_interest_value_usd,2026-05-03T20:00:00Z,2026-05-04 04:00:00 UTC+8,339832922.5909470916
BNB,BNBUSDT,open_interest_value_usd,2026-05-04T00:00:00Z,2026-05-04 08:00:00 UTC+8,336606921.0198000073
BNB,BNBUSDT,open_interest_value_usd,2026-05-04T04:00:00Z,2026-05-04 12:00:00 UTC+8,342239317.4104754329
BNB,BNBUSDT,open_interest_value_usd,2026-05-04T08:00:00Z,2026-05-04 16:00:00 UTC+8,355939299.9470000267
BNB,BNBUSDT,open_interest_value_usd,2026-05-04T12:00:00Z,2026-05-04 20:00:00 UTC+8,354546552.5444030166
BNB,BNBUSDT,open_interest_value_usd,2026-05-04T16:00:00Z,2026-05-05 00:00:00 UTC+8,355452752.4427827001
BNB,BNBUSDT,open_interest_value_usd,2026-05-04T20:00:00Z,2026-05-05 04:00:00 UTC+8,354430145.7553321123
BNB,BNBUSDT,open_interest_value_usd,2026-05-05T00:00:00Z,2026-05-05 08:00:00 UTC+8,354290459.3570878506
BNB,BNBUSDT,open_interest_value_usd,2026-05-05T04:00:00Z,2026-05-05 12:00:00 UTC+8,355691827.7577000260
BNB,BNBUSDT,open_interest_value_usd,2026-05-05T08:00:00Z,2026-05-05 16:00:00 UTC+8,356670366.3074752092
BNB,BNBUSDT,open_interest_value_usd,2026-05-05T12:00:00Z,2026-05-05 20:00:00 UTC+8,359481961.5768653154
BNB,BNBUSDT,open_interest_value_usd,2026-05-05T16:00:00Z,2026-05-06 00:00:00 UTC+8,365442442.6053000093
BNB,BNBUSDT,open_interest_value_usd,2026-05-05T20:00:00Z,2026-05-06 04:00:00 UTC+8,367667699.3194125295
BNB,BNBUSDT,open_interest_value_usd,2026-05-06T00:00:00Z,2026-05-06 08:00:00 UTC+8,367254073.9649999738
BNB,BNBUSDT,open_interest_value_usd,2026-05-06T04:00:00Z,2026-05-06 12:00:00 UTC+8,365130706.0153453350
BNB,BNBUSDT,open_interest_value_usd,2026-05-06T08:00:00Z,2026-05-06 16:00:00 UTC+8,367372307.5693067908
BNB,BNBUSDT,open_interest_value_usd,2026-05-06T12:00:00Z,2026-05-06 20:00:00 UTC+8,379340274.5292000175
BNB,BNBUSDT,open_interest_value_usd,2026-05-06T16:00:00Z,2026-05-07 00:00:00 UTC+8,380169763.6899999976
BNB,BNBUSDT,open_interest_value_usd,2026-05-06T20:00:00Z,2026-05-07 04:00:00 UTC+8,384656970.5299999714
BNB,BNBUSDT,open_interest_value_usd,2026-05-07T00:00:00Z,2026-05-07 08:00:00 UTC+8,382498247.1942988038
BNB,BNBUSDT,open_interest_value_usd,2026-05-07T04:00:00Z,2026-05-07 12:00:00 UTC+8,379536675.4811664820
BNB,BNBUSDT,open_interest_value_usd,2026-05-07T08:00:00Z,2026-05-07 16:00:00 UTC+8,387062008.6529999971
BNB,BNBUSDT,open_interest_value_usd,2026-05-07T12:00:00Z,2026-05-07 20:00:00 UTC+8,384291833.8634999990
BNB,BNBUSDT,open_interest_value_usd,2026-05-07T16:00:00Z,2026-05-08 00:00:00 UTC+8,376739938.0754700303
BNB,BNBUSDT,open_interest_value_usd,2026-05-07T20:00:00Z,2026-05-08 04:00:00 UTC+8,379117979.4849184155
BNB,BNBUSDT,open_interest_value_usd,2026-05-08T00:00:00Z,2026-05-08 08:00:00 UTC+8,362746836.5228195786
BNB,BNBUSDT,open_interest_value_usd,2026-05-08T04:00:00Z,2026-05-08 12:00:00 UTC+8,361558780.7805232406
BNB,BNBUSDT,open_interest_value_usd,2026-05-08T08:00:00Z,2026-05-08 16:00:00 UTC+8,358001085.8222984076
BNB,BNBUSDT,open_interest_value_usd,2026-05-08T12:00:00Z,2026-05-08 20:00:00 UTC+8,360631638.0288000107
BNB,BNBUSDT,open_interest_value_usd,2026-05-08T16:00:00Z,2026-05-09 00:00:00 UTC+8,361106191.6050180793
BNB,BNBUSDT,open_interest_value_usd,2026-05-08T20:00:00Z,2026-05-09 04:00:00 UTC+8,363442660.5941816568
BNB,BNBUSDT,open_interest_value_usd,2026-05-09T00:00:00Z,2026-05-09 08:00:00 UTC+8,364015656.9910264611
BNB,BNBUSDT,open_interest_value_usd,2026-05-09T04:00:00Z,2026-05-09 12:00:00 UTC+8,368987588.4679999948
BNB,BNBUSDT,open_interest_value_usd,2026-05-09T08:00:00Z,2026-05-09 16:00:00 UTC+8,360785343.6277999878
BNB,BNBUSDT,open_interest_value_usd,2026-05-09T12:00:00Z,2026-05-09 20:00:00 UTC+8,360861891.8309999704
BNB,BNBUSDT,open_interest_value_usd,2026-05-09T16:00:00Z,2026-05-10 00:00:00 UTC+8,357786281.4611501098
BNB,BNBUSDT,open_interest_value_usd,2026-05-09T20:00:00Z,2026-05-10 04:00:00 UTC+8,360590792.0076000094
BNB,BNBUSDT,open_interest_value_usd,2026-05-10T00:00:00Z,2026-05-10 08:00:00 UTC+8,359243055.7945835590
BNB,BNBUSDT,open_interest_value_usd,2026-05-10T04:00:00Z,2026-05-10 12:00:00 UTC+8,357503082.1851999760
BNB,BNBUSDT,open_interest_value_usd,2026-05-10T08:00:00Z,2026-05-10 16:00:00 UTC+8,358424039.4272999763
BNB,BNBUSDT,open_interest_value_usd,2026-05-10T12:00:00Z,2026-05-10 20:00:00 UTC+8,359598604.9932000041
BNB,BNBUSDT,open_interest_value_usd,2026-05-10T16:00:00Z,2026-05-11 00:00:00 UTC+8,364235802.4844224453
BNB,BNBUSDT,open_interest_value_usd,2026-05-10T20:00:00Z,2026-05-11 04:00:00 UTC+8,371965593.9188129306
BNB,BNBUSDT,open_interest_value_usd,2026-05-11T00:00:00Z,2026-05-11 08:00:00 UTC+8,381742362.1082014441
BNB,BNBUSDT,open_interest_value_usd,2026-05-11T04:00:00Z,2026-05-11 12:00:00 UTC+8,370997176.9294000268
BNB,BNBUSDT,open_interest_value_usd,2026-05-11T08:00:00Z,2026-05-11 16:00:00 UTC+8,370223713.4951287508
BNB,BNBUSDT,open_interest_value_usd,2026-05-11T12:00:00Z,2026-05-11 20:00:00 UTC+8,373990684.2163327932
BNB,BNBUSDT,open_interest_value_usd,2026-05-11T16:00:00Z,2026-05-12 00:00:00 UTC+8,382441039.5829546452
BNB,BNBUSDT,open_interest_value_usd,2026-05-11T20:00:00Z,2026-05-12 04:00:00 UTC+8,381902330.6164421439
BNB,BNBUSDT,open_interest_value_usd,2026-05-12T00:00:00Z,2026-05-12 08:00:00 UTC+8,402758232.8159298897
BNB,BNBUSDT,open_interest_value_usd,2026-05-12T04:00:00Z,2026-05-12 12:00:00 UTC+8,393245328.3260527253
BNB,BNBUSDT,open_interest_value_usd,2026-05-12T08:00:00Z,2026-05-12 16:00:00 UTC+8,390960447.8435999751
BNB,BNBUSDT,open_interest_value_usd,2026-05-12T12:00:00Z,2026-05-12 20:00:00 UTC+8,407553123.7026052475
BNB,BNBUSDT,open_interest_value_usd,2026-05-12T16:00:00Z,2026-05-13 00:00:00 UTC+8,403204893.6143124700
BNB,BNBUSDT,open_interest_value_usd,2026-05-12T20:00:00Z,2026-05-13 04:00:00 UTC+8,418392033.9083999991
BNB,BNBUSDT,open_interest_value_usd,2026-05-13T00:00:00Z,2026-05-13 08:00:00 UTC+8,422957250.3551999927
BNB,BNBUSDT,open_interest_value_usd,2026-05-13T04:00:00Z,2026-05-13 12:00:00 UTC+8,457742133.7008302212
BNB,BNBUSDT,open_interest_value_usd,2026-05-13T08:00:00Z,2026-05-13 16:00:00 UTC+8,459157623.2717942595
BNB,BNBUSDT,open_interest_value_usd,2026-05-13T12:00:00Z,2026-05-13 20:00:00 UTC+8,459418393.2835521698
BNB,BNBUSDT,open_interest_value_usd,2026-05-13T16:00:00Z,2026-05-14 00:00:00 UTC+8,432444686.4484931231
BNB,BNBUSDT,open_interest_value_usd,2026-05-13T20:00:00Z,2026-05-14 04:00:00 UTC+8,437518247.0318999887
BNB,BNBUSDT,open_interest_value_usd,2026-05-14T00:00:00Z,2026-05-14 08:00:00 UTC+8,437400671.4869999886
BNB,BNBUSDT,open_interest_value_usd,2026-05-14T04:00:00Z,2026-05-14 12:00:00 UTC+8,430231761.3762000203
BNB,BNBUSDT,open_interest_value_usd,2026-05-14T08:00:00Z,2026-05-14 16:00:00 UTC+8,430319988.6663681865
BNB,BNBUSDT,open_interest_value_usd,2026-05-14T12:00:00Z,2026-05-14 20:00:00 UTC+8,431086228.5173372030
BNB,BNBUSDT,open_interest_value_usd,2026-05-14T16:00:00Z,2026-05-15 00:00:00 UTC+8,430393223.8220000267
BNB,BNBUSDT,open_interest_value_usd,2026-05-14T20:00:00Z,2026-05-15 04:00:00 UTC+8,442946601.0903999805
BNB,BNBUSDT,open_interest_value_usd,2026-05-15T00:00:00Z,2026-05-15 08:00:00 UTC+8,443979656.2073330283
BNB,BNBUSDT,open_interest_value_usd,2026-05-15T04:00:00Z,2026-05-15 12:00:00 UTC+8,448068766.0019131899
BNB,BNBUSDT,open_interest_value_usd,2026-05-15T08:00:00Z,2026-05-15 16:00:00 UTC+8,456087316.0928000212
BNB,BNBUSDT,open_interest_value_usd,2026-05-15T12:00:00Z,2026-05-15 20:00:00 UTC+8,466333814.0224000216
BNB,BNBUSDT,open_interest_value_usd,2026-05-15T16:00:00Z,2026-05-16 00:00:00 UTC+8,436003762.9772999883
BNB,BNBUSDT,open_interest_value_usd,2026-05-15T20:00:00Z,2026-05-16 04:00:00 UTC+8,435783930.6325002909
BNB,BNBUSDT,open_interest_value_usd,2026-05-16T00:00:00Z,2026-05-16 08:00:00 UTC+8,433619344.4301659465
BNB,BNBUSDT,open_interest_value_usd,2026-05-16T04:00:00Z,2026-05-16 12:00:00 UTC+8,424351451.1678000093
BNB,BNBUSDT,open_interest_value_usd,2026-05-16T08:00:00Z,2026-05-16 16:00:00 UTC+8,411119763.8399999738
BNB,BNBUSDT,open_interest_value_usd,2026-05-16T12:00:00Z,2026-05-16 20:00:00 UTC+8,399430449.4809959531
BNB,BNBUSDT,open_interest_value_usd,2026-05-16T16:00:00Z,2026-05-17 00:00:00 UTC+8,406273091.5740000010
BNB,BNBUSDT,open_interest_value_usd,2026-05-16T20:00:00Z,2026-05-17 04:00:00 UTC+8,401945158.9294516444
BNB,BNBUSDT,open_interest_value_usd,2026-05-17T00:00:00Z,2026-05-17 08:00:00 UTC+8,401011026.9542000294
BNB,BNBUSDT,open_interest_value_usd,2026-05-17T04:00:00Z,2026-05-17 12:00:00 UTC+8,401398097.3571651578
BNB,BNBUSDT,open_interest_value_usd,2026-05-17T08:00:00Z,2026-05-17 16:00:00 UTC+8,403533692.0844213963
BNB,BNBUSDT,open_interest_value_usd,2026-05-17T12:00:00Z,2026-05-17 20:00:00 UTC+8,403809363.9472279549
BNB,BNBUSDT,open_interest_value_usd,2026-05-17T16:00:00Z,2026-05-18 00:00:00 UTC+8,399609728.1473000050
BNB,BNBUSDT,open_interest_value_usd,2026-05-17T20:00:00Z,2026-05-18 04:00:00 UTC+8,398804467.2720000148
BNB,BNBUSDT,open_interest_value_usd,2026-05-18T00:00:00Z,2026-05-18 08:00:00 UTC+8,390246984.2549999952
BNB,BNBUSDT,open_interest_value_usd,2026-05-18T04:00:00Z,2026-05-18 12:00:00 UTC+8,384529540.6326000094
BNB,BNBUSDT,open_interest_value_usd,2026-05-18T08:00:00Z,2026-05-18 16:00:00 UTC+8,383153079.9720000029
BNB,BNBUSDT,open_interest_value_usd,2026-05-18T12:00:00Z,2026-05-18 20:00:00 UTC+8,383229600.9884999990
BNB,BNBUSDT,open_interest_value_usd,2026-05-18T16:00:00Z,2026-05-19 00:00:00 UTC+8,379652144.8700504899
BNB,BNBUSDT,open_interest_value_usd,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,382555346.2045000196
BNB,BNBUSDT,open_interest_value_usd,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,380751383.4720782042
BNB,BNBUSDT,open_interest_value_usd,2026-05-19T04:00:00Z,2026-05-19 12:00:00 UTC+8,378682463.6399999857
BNB,BNBUSDT,open_interest_value_usd,2026-05-19T08:00:00Z,2026-05-19 16:00:00 UTC+8,381321842.1324068904
BNB,BNBUSDT,open_interest_value_usd,2026-05-19T12:00:00Z,2026-05-19 20:00:00 UTC+8,379833235.3423737288
BNB,BNBUSDT,open_interest_value_usd,2026-05-19T16:00:00Z,2026-05-20 00:00:00 UTC+8,379456577.5920325518
BNB,BNBUSDT,open_interest_value_usd,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,380481624.3007792234
BNB,BNBUSDT,open_interest_value_usd,2026-05-20T00:00:00Z,2026-05-20 08:00:00 UTC+8,380230573.5552902818
BNB,BNBUSDT,open_interest_value_usd,2026-05-20T04:00:00Z,2026-05-20 12:00:00 UTC+8,378630537.6832000017
BNB,BNBUSDT,open_interest_value_usd,2026-05-20T08:00:00Z,2026-05-20 16:00:00 UTC+8,378139868.9675249457
BNB,BNBUSDT,open_interest_value_usd,2026-05-20T12:00:00Z,2026-05-20 20:00:00 UTC+8,378373510.4520000219
BNB,BNBUSDT,open_interest_value_usd,2026-05-20T16:00:00Z,2026-05-21 00:00:00 UTC+8,383181657.5337859392
BNB,BNBUSDT,open_interest_value_usd,2026-05-20T20:00:00Z,2026-05-21 04:00:00 UTC+8,384457412.1009109020
BNB,BNBUSDT,open_interest_value_usd,2026-05-21T00:00:00Z,2026-05-21 08:00:00 UTC+8,383317304.6416000128
BNB,BNBUSDT,open_interest_value_usd,2026-05-21T04:00:00Z,2026-05-21 12:00:00 UTC+8,385542757.4804553986
BNB,BNBUSDT,open_interest_value_usd,2026-05-21T08:00:00Z,2026-05-21 16:00:00 UTC+8,386028599.6618000269
BNB,BNBUSDT,open_interest_value_usd,2026-05-21T12:00:00Z,2026-05-21 20:00:00 UTC+8,382299074.5195576549
BNB,BNBUSDT,open_interest_value_usd,2026-05-21T16:00:00Z,2026-05-22 00:00:00 UTC+8,389116609.6615448594
BNB,BNBUSDT,open_interest_value_usd,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,393926559.1061198711
BNB,BNBUSDT,open_interest_value_usd,2026-05-22T00:00:00Z,2026-05-22 08:00:00 UTC+8,393946114.6150000095
BNB,BNBUSDT,open_interest_value_usd,2026-05-22T04:00:00Z,2026-05-22 12:00:00 UTC+8,395723755.1409599185
BNB,BNBUSDT,open_interest_value_usd,2026-05-22T08:00:00Z,2026-05-22 16:00:00 UTC+8,397004472.0630000234
BNB,BNBUSDT,open_interest_value_usd,2026-05-22T12:00:00Z,2026-05-22 20:00:00 UTC+8,395566353.4912219644
BNB,BNBUSDT,open_interest_value_usd,2026-05-22T16:00:00Z,2026-05-23 00:00:00 UTC+8,396516684.7870938778
BNB,BNBUSDT,open_interest_value_usd,2026-05-22T20:00:00Z,2026-05-23 04:00:00 UTC+8,390990719.3246703744
BNB,BNBUSDT,open_interest_value_usd,2026-05-23T00:00:00Z,2026-05-23 08:00:00 UTC+8,389597064.0962103605
BNB,BNBUSDT,open_interest_value_usd,2026-05-23T04:00:00Z,2026-05-23 12:00:00 UTC+8,391874567.2197816968
BNB,BNBUSDT,open_interest_value_usd,2026-05-23T08:00:00Z,2026-05-23 16:00:00 UTC+8,373762718.4200000167
BNB,BNBUSDT,open_interest_value_usd,2026-05-23T12:00:00Z,2026-05-23 20:00:00 UTC+8,378023346.6628531814
BNB,BNBUSDT,open_interest_value_usd,2026-05-23T16:00:00Z,2026-05-24 00:00:00 UTC+8,378178755.9213944077
BNB,BNBUSDT,open_interest_value_usd,2026-05-23T20:00:00Z,2026-05-24 04:00:00 UTC+8,377923961.9729806185
BNB,BNBUSDT,open_interest_value_usd,2026-05-24T00:00:00Z,2026-05-24 08:00:00 UTC+8,380417415.5385407805
BNB,BNBUSDT,open_interest_value_usd,2026-05-24T04:00:00Z,2026-05-24 12:00:00 UTC+8,381573059.7376000285
BNB,BNBUSDT,open_interest_value_usd,2026-05-24T08:00:00Z,2026-05-24 16:00:00 UTC+8,380844885.0600000024
BNB,BNBUSDT,open_interest_value_usd,2026-05-24T12:00:00Z,2026-05-24 20:00:00 UTC+8,386713309.7299481034
BNB,BNBUSDT,open_interest_value_usd,2026-05-24T16:00:00Z,2026-05-25 00:00:00 UTC+8,382105446.0580000281
BNB,BNBUSDT,open_interest_value_usd,2026-05-24T20:00:00Z,2026-05-25 04:00:00 UTC+8,384100707.2816307545
BNB,BNBUSDT,open_interest_value_usd,2026-05-25T00:00:00Z,2026-05-25 08:00:00 UTC+8,384632234.6407406926
BNB,BNBUSDT,open_interest_value_usd,2026-05-25T04:00:00Z,2026-05-25 12:00:00 UTC+8,386906372.7647922039
BNB,BNBUSDT,open_interest_value_usd,2026-05-25T08:00:00Z,2026-05-25 16:00:00 UTC+8,389444920.1891000271
BNB,BNBUSDT,open_interest_value_usd,2026-05-25T12:00:00Z,2026-05-25 20:00:00 UTC+8,391092881.5563947558
BNB,BNBUSDT,open_interest_value_usd,2026-05-25T16:00:00Z,2026-05-26 00:00:00 UTC+8,400333645.2080000043
BNB,BNBUSDT,open_interest_value_usd,2026-05-25T20:00:00Z,2026-05-26 04:00:00 UTC+8,396665498.8554000258
BNB,BNBUSDT,open_interest_value_usd,2026-05-26T00:00:00Z,2026-05-26 08:00:00 UTC+8,394966855.7519000173
BNB,BNBUSDT,open_interest_value_usd,2026-05-26T04:00:00Z,2026-05-26 12:00:00 UTC+8,390262402.5021239519
BNB,BNBUSDT,open_interest_value_usd,2026-05-26T08:00:00Z,2026-05-26 16:00:00 UTC+8,389595319.7085000277
BNB,BNBUSDT,open_interest_value_usd,2026-05-26T12:00:00Z,2026-05-26 20:00:00 UTC+8,389652166.1553000212
BNB,BNBUSDT,open_interest_value_usd,2026-05-26T16:00:00Z,2026-05-27 00:00:00 UTC+8,388699461.2584000230
BNB,BNBUSDT,open_interest_value_usd,2026-05-26T20:00:00Z,2026-05-27 04:00:00 UTC+8,387486401.2005137801
BNB,BNBUSDT,open_interest_value_usd,2026-05-27T00:00:00Z,2026-05-27 08:00:00 UTC+8,386732959.6548304558
BNB,BNBUSDT,open_interest_value_usd,2026-05-27T04:00:00Z,2026-05-27 12:00:00 UTC+8,385451799.6794999838
BNB,BNBUSDT,open_interest_value_usd,2026-05-27T08:00:00Z,2026-05-27 16:00:00 UTC+8,385939691.0558999777
BNB,BNBUSDT,open_interest_value_usd,2026-05-27T12:00:00Z,2026-05-27 20:00:00 UTC+8,386173100.8578256965
BNB,BNBUSDT,open_interest_value_usd,2026-05-27T16:00:00Z,2026-05-28 00:00:00 UTC+8,386594649.9052375555
BNB,BNBUSDT,open_interest_value_usd,2026-05-27T20:00:00Z,2026-05-28 04:00:00 UTC+8,385598150.9240000248
BNB,BNBUSDT,open_interest_value_usd,2026-05-28T00:00:00Z,2026-05-28 08:00:00 UTC+8,381534495.6576161981
BNB,BNBUSDT,open_interest_value_usd,2026-05-28T04:00:00Z,2026-05-28 12:00:00 UTC+8,374975930.1822000146
BNB,BNBUSDT,open_interest_value_usd,2026-05-28T08:00:00Z,2026-05-28 16:00:00 UTC+8,376737877.6079999804
BNB,BNBUSDT,open_interest_value_usd,2026-05-28T12:00:00Z,2026-05-28 20:00:00 UTC+8,379477030.3115000129
BNB,BNBUSDT,open_interest_value_usd,2026-05-28T16:00:00Z,2026-05-29 00:00:00 UTC+8,378842562.1233999729
BNB,BNBUSDT,open_interest_value_usd,2026-05-28T20:00:00Z,2026-05-29 04:00:00 UTC+8,375049925.5365363359
BNB,BNBUSDT,open_interest_value_usd,2026-05-29T00:00:00Z,2026-05-29 08:00:00 UTC+8,371357485.2965999842
BNB,BNBUSDT,open_interest_value_usd,2026-05-29T04:00:00Z,2026-05-29 12:00:00 UTC+8,370032942.7646704912
XRP,XRPUSDT,open_interest_value_usd,2026-04-29T08:00:00Z,2026-04-29 16:00:00 UTC+8,368761805.7269399762
XRP,XRPUSDT,open_interest_value_usd,2026-04-29T12:00:00Z,2026-04-29 20:00:00 UTC+8,369978805.8959299922
XRP,XRPUSDT,open_interest_value_usd,2026-04-29T16:00:00Z,2026-04-30 00:00:00 UTC+8,357281388.4060726762
XRP,XRPUSDT,open_interest_value_usd,2026-04-29T20:00:00Z,2026-04-30 04:00:00 UTC+8,353346928.5154500008
XRP,XRPUSDT,open_interest_value_usd,2026-04-30T00:00:00Z,2026-04-30 08:00:00 UTC+8,352561445.1205000281
XRP,XRPUSDT,open_interest_value_usd,2026-04-30T04:00:00Z,2026-04-30 12:00:00 UTC+8,351042969.6559799910
XRP,XRPUSDT,open_interest_value_usd,2026-04-30T08:00:00Z,2026-04-30 16:00:00 UTC+8,356639719.4796000123
