observed_at_utc,observed_at_china,entity,asset_symbol,window_hours,inflow_usd,outflow_usd,net_usd,gross_usd,tx_count
2026-06-02T16:21:34Z,2026-06-03 00:21:34 UTC+8,Binance,LINK,4.0,497661.65,353373.96,144287.69,851035.61,7
2026-06-02T16:21:34Z,2026-06-03 00:21:34 UTC+8,Binance,ONDO,4.0,0.00,77118.26,-77118.26,77118.26,1
2026-06-02T16:21:34Z,2026-06-03 00:21:34 UTC+8,Binance,SHIB,4.0,0.00,29315.58,-29315.58,29315.58,2
2026-06-02T16:21:34Z,2026-06-03 00:21:34 UTC+8,Binance,UNI,4.0,0.00,7295.47,-7295.47,7295.47,1
2026-06-02T16:21:34Z,2026-06-03 00:21:34 UTC+8,Binance,USDT,4.0,5917083.22,831236.73,5085846.49,6748319.95,113
2026-06-02T16:21:34Z,2026-06-03 00:21:34 UTC+8,Binance,WBTC,4.0,0.00,813.09,-813.09,813.09,1
2026-06-02T16:21:34Z,2026-06-03 00:21:34 UTC+8,Binance,WLD,4.0,53998.34,8300036.41,-8246038.07,8354034.75,6
2026-06-02T16:32:02Z,2026-06-03 00:32:02 UTC+8,Binance,AAVE,4.0,2800.28,0.00,2800.28,2800.28,2
2026-06-02T16:32:02Z,2026-06-03 00:32:02 UTC+8,Binance,LDO,4.0,2479345.35,0.00,2479345.35,2479345.35,1
2026-06-02T16:32:02Z,2026-06-03 00:32:02 UTC+8,Binance,LINK,4.0,10891.16,3268.00,7623.16,14159.16,4
2026-06-02T16:32:02Z,2026-06-03 00:32:02 UTC+8,Binance,SHIB,4.0,0.00,1105.59,-1105.59,1105.59,1
2026-06-02T16:32:02Z,2026-06-03 00:32:02 UTC+8,Binance,UNI,4.0,0.00,11262.03,-11262.03,11262.03,3
2026-06-02T16:32:02Z,2026-06-03 00:32:02 UTC+8,Binance,USDT,4.0,7227859.64,414436.78,6813422.86,7642296.42,159
2026-06-02T16:32:02Z,2026-06-03 00:32:02 UTC+8,Binance,WLD,4.0,0.00,8259055.50,-8259055.50,8259055.50,2
2026-06-02T16:42:39Z,2026-06-03 00:42:39 UTC+8,Binance,AAVE,4.0,69795.62,75.45,69720.17,69871.07,2
2026-06-02T16:42:39Z,2026-06-03 00:42:39 UTC+8,Binance,LDO,4.0,2475467.16,0.00,2475467.16,2475467.16,2
2026-06-02T16:42:39Z,2026-06-03 00:42:39 UTC+8,Binance,ONDO,4.0,0.00,13606.28,-13606.28,13606.28,3
2026-06-02T16:42:39Z,2026-06-03 00:42:39 UTC+8,Binance,SHIB,4.0,0.00,797.23,-797.23,797.23,1
2026-06-02T16:42:39Z,2026-06-03 00:42:39 UTC+8,Binance,UNI,4.0,0.00,831.05,-831.05,831.05,2
2026-06-02T16:42:39Z,2026-06-03 00:42:39 UTC+8,Binance,USDT,4.0,227058.91,411236.30,-184177.40,638295.21,128
2026-06-02T16:42:39Z,2026-06-03 00:42:39 UTC+8,Binance,WBTC,4.0,3041100.00,16919.76,3024180.24,3058019.76,3
2026-06-02T16:42:39Z,2026-06-03 00:42:39 UTC+8,Binance,WLD,4.0,37851.24,8270000.00,-8232148.76,8307851.24,2
2026-06-02T16:53:12Z,2026-06-03 00:53:12 UTC+8,Binance,LDO,4.0,2466544.60,0.00,2466544.60,2466544.60,1
2026-06-02T16:53:12Z,2026-06-03 00:53:12 UTC+8,Binance,LINK,4.0,14417.31,37016.12,-22598.81,51433.44,5
2026-06-02T16:53:12Z,2026-06-03 00:53:12 UTC+8,Binance,ONDO,4.0,24596.41,19343.54,5252.87,43939.95,4
2026-06-02T16:53:12Z,2026-06-03 00:53:12 UTC+8,Binance,UNI,4.0,0.00,1347.00,-1347.00,1347.00,1
2026-06-02T16:53:12Z,2026-06-03 00:53:12 UTC+8,Binance,USDT,4.0,733280.90,379603.18,353677.72,1112884.08,96
2026-06-02T16:53:12Z,2026-06-03 00:53:12 UTC+8,Binance,WBTC,4.0,0.00,1341151.62,-1341151.62,1341151.62,3
2026-06-02T16:53:12Z,2026-06-03 00:53:12 UTC+8,Binance,WLD,4.0,25711.47,8188000.00,-8162288.53,8213711.47,2
2026-06-02T17:03:21Z,2026-06-03 01:03:21 UTC+8,Binance,AAVE,4.0,2183.56,0.00,2183.56,2183.56,1
2026-06-02T17:03:21Z,2026-06-03 01:03:21 UTC+8,Binance,LDO,4.0,2463344.41,0.00,2463344.41,2463344.41,1
2026-06-02T17:03:21Z,2026-06-03 01:03:21 UTC+8,Binance,LINK,4.0,49.56,34953.11,-34903.55,35002.67,4
2026-06-02T17:03:21Z,2026-06-03 01:03:21 UTC+8,Binance,ONDO,4.0,0.00,24102.72,-24102.72,24102.72,1
2026-06-02T17:03:21Z,2026-06-03 01:03:21 UTC+8,Binance,UNI,4.0,0.00,68203.05,-68203.05,68203.05,1
2026-06-02T17:03:21Z,2026-06-03 01:03:21 UTC+8,Binance,USDT,4.0,897504.27,2235050.08,-1337545.81,3132554.35,133
2026-06-02T17:03:21Z,2026-06-03 01:03:21 UTC+8,Binance,WBTC,4.0,0.00,625364.93,-625364.93,625364.93,1
2026-06-02T17:03:21Z,2026-06-03 01:03:21 UTC+8,Binance,WLD,4.0,0.00,8286000.00,-8286000.00,8286000.00,1
2026-06-02T17:14:06Z,2026-06-03 01:14:06 UTC+8,Binance,AAVE,4.0,665.99,0.00,665.99,665.99,1
2026-06-02T17:14:06Z,2026-06-03 01:14:06 UTC+8,Binance,LDO,4.0,2464944.50,0.00,2464944.50,2464944.50,1
2026-06-02T17:14:06Z,2026-06-03 01:14:06 UTC+8,Binance,LINK,4.0,0.00,504.16,-504.16,504.16,1
2026-06-02T17:14:06Z,2026-06-03 01:14:06 UTC+8,Binance,ONDO,4.0,77184.33,24563.24,52621.09,101747.57,6
2026-06-02T17:14:06Z,2026-06-03 01:14:06 UTC+8,Binance,SHIB,4.0,0.00,202.61,-202.61,202.61,1
2026-06-02T17:14:06Z,2026-06-03 01:14:06 UTC+8,Binance,UNI,4.0,0.00,68347.04,-68347.04,68347.04,1
2026-06-02T17:14:06Z,2026-06-03 01:14:06 UTC+8,Binance,USDT,4.0,4114358.70,4631516.25,-517157.55,8745874.94,143
2026-06-02T17:14:06Z,2026-06-03 01:14:06 UTC+8,Binance,WBTC,4.0,19234.83,715266.91,-696032.07,734501.74,2
2026-06-02T17:14:06Z,2026-06-03 01:14:06 UTC+8,Binance,WLD,4.0,0.00,8375510.22,-8375510.22,8375510.22,2
2026-06-02T17:24:47Z,2026-06-03 01:24:47 UTC+8,Binance,LDO,4.0,2475345.11,20.89,2475324.23,2475366.00,2
2026-06-02T17:24:47Z,2026-06-03 01:24:47 UTC+8,Binance,LINK,4.0,0.00,8110.19,-8110.19,8110.19,2
2026-06-02T17:24:47Z,2026-06-03 01:24:47 UTC+8,Binance,ONDO,4.0,44138.14,67.40,44070.74,44205.54,3
2026-06-02T17:24:47Z,2026-06-03 01:24:47 UTC+8,Binance,SHIB,4.0,5753.11,203.91,5549.20,5957.02,3
2026-06-02T17:24:47Z,2026-06-03 01:24:47 UTC+8,Binance,USDT,4.0,309031.93,575349.44,-266317.51,884381.37,126
2026-06-02T17:24:47Z,2026-06-03 01:24:47 UTC+8,Binance,WBTC,4.0,2935661.96,2935522.98,138.98,5871184.94,3
2026-06-02T17:24:47Z,2026-06-03 01:24:47 UTC+8,Binance,WLD,4.0,0.00,8329499.42,-8329499.42,8329499.42,2
2026-06-02T17:34:31Z,2026-06-03 01:34:31 UTC+8,Binance,AAVE,4.0,6935.20,2990.53,3944.67,9925.72,2
2026-06-02T17:34:31Z,2026-06-03 01:34:31 UTC+8,Binance,LDO,4.0,2469744.79,20.83,2469723.95,2469765.62,2
2026-06-02T17:34:31Z,2026-06-03 01:34:31 UTC+8,Binance,LINK,4.0,9611.36,0.00,9611.36,9611.36,3
2026-06-02T17:34:31Z,2026-06-03 01:34:31 UTC+8,Binance,ONDO,4.0,76414.11,25303.80,51110.30,101717.91,7
2026-06-02T17:34:31Z,2026-06-03 01:34:31 UTC+8,Binance,SHIB,4.0,242.45,13.17,229.29,255.62,2
2026-06-02T17:34:31Z,2026-06-03 01:34:31 UTC+8,Binance,UNI,4.0,0.00,3794.43,-3794.43,3794.43,1
2026-06-02T17:34:31Z,2026-06-03 01:34:31 UTC+8,Binance,USDT,4.0,357472.49,350362.69,7109.80,707835.18,141
2026-06-02T17:34:31Z,2026-06-03 01:34:31 UTC+8,Binance,WBTC,4.0,2927950.22,33.80,2927916.42,2927984.01,2
2026-06-02T17:34:31Z,2026-06-03 01:34:31 UTC+8,Binance,WLD,4.0,144.59,8324000.00,-8323855.41,8324144.59,2
2026-06-02T17:45:37Z,2026-06-03 01:45:37 UTC+8,Binance,AAVE,4.0,0.00,2984.64,-2984.64,2984.64,1
2026-06-02T17:45:37Z,2026-06-03 01:45:37 UTC+8,Binance,LDO,4.0,2461744.32,0.00,2461744.32,2461744.32,1
2026-06-02T17:45:37Z,2026-06-03 01:45:37 UTC+8,Binance,LINK,4.0,160.01,8.88,151.12,168.89,2
2026-06-02T17:45:37Z,2026-06-03 01:45:37 UTC+8,Binance,ONDO,4.0,7880.61,13672.09,-5791.48,21552.71,5
2026-06-02T17:45:37Z,2026-06-03 01:45:37 UTC+8,Binance,SHIB,4.0,0.00,13.12,-13.12,13.12,1
2026-06-02T17:45:37Z,2026-06-03 01:45:37 UTC+8,Binance,USDT,4.0,1168559.94,8414258.78,-7245698.84,9582818.72,125
2026-06-02T17:45:37Z,2026-06-03 01:45:37 UTC+8,Binance,WLD,4.0,3752.10,8350000.00,-8346247.90,8353752.10,2
2026-06-02T17:55:01Z,2026-06-03 01:55:01 UTC+8,Binance,LDO,4.0,2468944.74,0.00,2468944.74,2468944.74,1
2026-06-02T17:55:01Z,2026-06-03 01:55:01 UTC+8,Binance,LINK,4.0,0.00,16900.21,-16900.21,16900.21,1
2026-06-02T17:55:01Z,2026-06-03 01:55:01 UTC+8,Binance,ONDO,4.0,130284.82,29887.94,100396.88,160172.75,10
2026-06-02T17:55:01Z,2026-06-03 01:55:01 UTC+8,Binance,TUSD,4.0,1188.00,0.00,1188.00,1188.00,1
2026-06-02T17:55:01Z,2026-06-03 01:55:01 UTC+8,Binance,USDT,4.0,3594106.61,8621298.74,-5027192.14,12215405.35,135
2026-06-02T17:55:01Z,2026-06-03 01:55:01 UTC+8,Binance,WBTC,4.0,0.00,199196.80,-199196.80,199196.80,1
2026-06-02T17:55:01Z,2026-06-03 01:55:01 UTC+8,Binance,WLD,4.0,0.00,8322000.00,-8322000.00,8322000.00,1
2026-06-02T18:04:35Z,2026-06-03 02:04:35 UTC+8,Binance,AAVE,4.0,9704.48,0.00,9704.48,9704.48,1
2026-06-02T18:04:35Z,2026-06-03 02:04:35 UTC+8,Binance,LDO,4.0,2479345.35,0.00,2479345.35,2479345.35,1
2026-06-02T18:04:35Z,2026-06-03 02:04:35 UTC+8,Binance,LINK,4.0,8569.36,19799.19,-11229.83,28368.54,3
2026-06-02T18:04:35Z,2026-06-03 02:04:35 UTC+8,Binance,ONDO,4.0,40289.51,29231.37,11058.14,69520.88,4
2026-06-02T18:04:35Z,2026-06-03 02:04:35 UTC+8,Binance,SHIB,4.0,63214.62,0.00,63214.62,63214.62,1
2026-06-02T18:04:35Z,2026-06-03 02:04:35 UTC+8,Binance,UNI,4.0,0.00,1374.42,-1374.42,1374.42,1
2026-06-02T18:04:35Z,2026-06-03 02:04:35 UTC+8,Binance,USDT,4.0,714416.06,1208276.14,-493860.08,1922692.20,143
2026-06-02T18:04:35Z,2026-06-03 02:04:35 UTC+8,Binance,WBTC,4.0,0.00,3149566.74,-3149566.74,3149566.74,2
2026-06-02T18:04:35Z,2026-06-03 02:04:35 UTC+8,Binance,WLD,4.0,0.00,8288000.00,-8288000.00,8288000.00,1
2026-06-02T18:04:35Z,2026-06-03 02:04:35 UTC+8,Bitfinex,USDT,4.0,86954192.64,0.00,86954192.64,86954192.64,1
2026-06-02T18:13:45Z,2026-06-03 02:13:45 UTC+8,Binance,AAVE,4.0,0.00,1523.14,-1523.14,1523.14,2
2026-06-02T18:13:45Z,2026-06-03 02:13:45 UTC+8,Binance,LDO,4.0,2477745.25,380.62,2477364.63,2478125.88,2
2026-06-02T18:13:45Z,2026-06-03 02:13:45 UTC+8,Binance,LINK,4.0,0.00,8183.15,-8183.15,8183.15,2
2026-06-02T18:13:45Z,2026-06-03 02:13:45 UTC+8,Binance,ONDO,4.0,9913.59,23702.18,-13788.59,33615.77,6
2026-06-02T18:13:45Z,2026-06-03 02:13:45 UTC+8,Binance,UNI,4.0,20879.73,0.00,20879.73,20879.73,1
2026-06-02T18:13:45Z,2026-06-03 02:13:45 UTC+8,Binance,USDT,4.0,56302.21,3229362.96,-3173060.74,3285665.17,108
2026-06-02T18:13:45Z,2026-06-03 02:13:45 UTC+8,Binance,WLD,4.0,27942.25,8313791.82,-8285849.56,8341734.07,5
2026-06-02T18:13:45Z,2026-06-03 02:13:45 UTC+8,Bitfinex,USDT,4.0,86954192.64,0.00,86954192.64,86954192.64,1
2026-06-02T18:24:11Z,2026-06-03 02:24:11 UTC+8,Binance,AAVE,4.0,6095.44,227.99,5867.45,6323.43,3
2026-06-02T18:24:11Z,2026-06-03 02:24:11 UTC+8,Binance,LDO,4.0,2463344.41,378.53,2462965.88,2463722.94,2
2026-06-02T18:24:11Z,2026-06-03 02:24:11 UTC+8,Binance,ONDO,4.0,28212.82,5556.23,22656.60,33769.05,5
2026-06-02T18:24:11Z,2026-06-03 02:24:11 UTC+8,Binance,SHIB,4.0,14336.01,0.00,14336.01,14336.01,2
2026-06-02T18:24:11Z,2026-06-03 02:24:11 UTC+8,Binance,USDT,4.0,5396163.91,32956294.69,-27560130.78,38352458.59,124
2026-06-02T18:24:11Z,2026-06-03 02:24:11 UTC+8,Binance,WBTC,4.0,0.00,20165.51,-20165.51,20165.51,2
2026-06-02T18:24:11Z,2026-06-03 02:24:11 UTC+8,Binance,WLD,4.0,14833.32,8365987.41,-8351154.09,8380820.74,5
2026-06-02T18:24:11Z,2026-06-03 02:24:11 UTC+8,Bitfinex,USDT,4.0,91956693.06,0.00,91956693.06,91956693.06,2
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Binance,AAVE,4.0,92106.26,12698.24,79408.03,104804.50,3
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Binance,LDO,4.0,2450543.66,0.00,2450543.66,2450543.66,1
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Binance,LINK,4.0,251.29,0.00,251.29,251.29,2
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Binance,ONDO,4.0,11575.02,1184.69,10390.33,12759.71,4
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Binance,SHIB,4.0,62.96,0.00,62.96,62.96,1
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Binance,UNI,4.0,11521.90,0.00,11521.90,11521.90,1
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Binance,USDT,4.0,1106226.32,9687359.57,-8581133.24,10793585.89,132
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Binance,WBTC,4.0,40970.19,20123.34,20846.85,61093.53,3
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Binance,WETH,4.0,222.99,0.00,222.99,222.99,1
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Binance,WLD,4.0,8439.06,8316965.65,-8308526.60,8325404.71,4
2026-06-02T18:33:01Z,2026-06-03 02:33:01 UTC+8,Bitfinex,USDT,4.0,100412178.96,0.00,100412178.96,100412178.96,3
2026-06-02T18:41:09Z,2026-06-03 02:41:09 UTC+8,Binance,AAVE,4.0,0.00,12673.34,-12673.34,12673.34,1
2026-06-02T18:41:09Z,2026-06-03 02:41:09 UTC+8,Binance,LDO,4.0,2472187.87,0.00,2472187.87,2472187.87,2
2026-06-02T18:41:09Z,2026-06-03 02:41:09 UTC+8,Binance,LINK,4.0,165.72,22332.75,-22167.03,22498.47,4
2026-06-02T18:41:09Z,2026-06-03 02:41:09 UTC+8,Binance,ONDO,4.0,0.00,197.50,-197.50,197.50,1
2026-06-02T18:41:09Z,2026-06-03 02:41:09 UTC+8,Binance,USDT,4.0,932719.57,10031370.45,-9098650.88,10964090.03,142
2026-06-02T18:41:09Z,2026-06-03 02:41:09 UTC+8,Binance,WBTC,4.0,0.00,70735.67,-70735.67,70735.67,2
2026-06-02T18:41:09Z,2026-06-03 02:41:09 UTC+8,Binance,WLD,4.0,8343.53,8230728.09,-8222384.57,8239071.62,4
2026-06-02T18:41:09Z,2026-06-03 02:41:09 UTC+8,Bitfinex,USDT,4.0,100421217.96,0.00,100421217.96,100421217.96,4
2026-06-02T18:49:22Z,2026-06-03 02:49:22 UTC+8,Binance,LDO,4.0,2445743.38,0.00,2445743.38,2445743.38,1
2026-06-02T18:49:22Z,2026-06-03 02:49:22 UTC+8,Binance,LINK,4.0,0.00,22390.98,-22390.98,22390.98,4
2026-06-02T18:49:22Z,2026-06-03 02:49:22 UTC+8,Binance,ONDO,4.0,0.00,5364.17,-5364.17,5364.17,2
2026-06-02T18:49:22Z,2026-06-03 02:49:22 UTC+8,Binance,SHIB,4.0,0.00,6.56,-6.56,6.56,1
2026-06-02T18:49:22Z,2026-06-03 02:49:22 UTC+8,Binance,UNI,4.0,0.00,812.10,-812.10,812.10,1
2026-06-02T18:49:22Z,2026-06-03 02:49:22 UTC+8,Binance,USDT,4.0,4417331.14,9728482.71,-5311151.57,14145813.85,148
2026-06-02T18:49:22Z,2026-06-03 02:49:22 UTC+8,Binance,WBTC,4.0,0.00,66986.53,-66986.53,66986.53,1
2026-06-02T18:49:22Z,2026-06-03 02:49:22 UTC+8,Binance,WLD,4.0,2223.18,8231262.99,-8229039.81,8233486.18,5
2026-06-02T18:49:22Z,2026-06-03 02:49:22 UTC+8,Bitfinex,USDT,4.0,100421217.96,0.00,100421217.96,100421217.96,4
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Binance,AAVE,4.0,0.00,5303.56,-5303.56,5303.56,1
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Binance,LDO,4.0,2441743.14,0.00,2441743.14,2441743.14,1
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Binance,LINK,4.0,1707.20,59.02,1648.18,1766.22,2
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Binance,ONDO,4.0,0.00,61351.13,-61351.13,61351.13,2
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Binance,SHIB,4.0,0.00,6.55,-6.55,6.55,1
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Binance,UNI,4.0,0.00,811.24,-811.24,811.24,1
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Binance,USDT,4.0,864509.16,1060188.89,-195679.73,1924698.05,121
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Binance,WBTC,4.0,0.00,39929.77,-39929.77,39929.77,1
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Binance,WETH,4.0,98.26,0.00,98.26,98.26,1
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Binance,WLD,4.0,0.00,8153535.98,-8153535.98,8153535.98,2
2026-06-02T18:57:31Z,2026-06-03 02:57:31 UTC+8,Bitfinex,USDT,4.0,100421217.96,0.00,100421217.96,100421217.96,4
2026-06-02T19:05:36Z,2026-06-03 03:05:36 UTC+8,Binance,AAVE,4.0,34134.46,5304.96,28829.51,39439.42,2
2026-06-02T19:05:36Z,2026-06-03 03:05:36 UTC+8,Binance,LDO,4.0,2435342.77,0.00,2435342.77,2435342.77,1
2026-06-02T19:05:36Z,2026-06-03 03:05:36 UTC+8,Binance,LINK,4.0,7441.70,2528.46,4913.24,9970.16,4
2026-06-02T19:05:36Z,2026-06-03 03:05:36 UTC+8,Binance,ONDO,4.0,436342.51,56127.15,380215.36,492469.66,3
2026-06-02T19:05:36Z,2026-06-03 03:05:36 UTC+8,Binance,SHIB,4.0,0.00,6.55,-6.55,6.55,1
2026-06-02T19:05:36Z,2026-06-03 03:05:36 UTC+8,Binance,USDT,4.0,37265539.91,71784576.17,-34519036.26,109050116.08,138
2026-06-02T19:05:36Z,2026-06-03 03:05:36 UTC+8,Binance,WBTC,4.0,0.00,39914.89,-39914.89,39914.89,1
2026-06-02T19:05:36Z,2026-06-03 03:05:36 UTC+8,Binance,WLD,4.0,0.00,8082875.55,-8082875.55,8082875.55,2
2026-06-02T19:05:36Z,2026-06-03 03:05:36 UTC+8,Bitfinex,USDT,4.0,100421217.96,0.00,100421217.96,100421217.96,4
2026-06-02T19:13:42Z,2026-06-03 03:13:42 UTC+8,Binance,AAVE,4.0,0.00,658.43,-658.43,658.43,1
2026-06-02T19:13:42Z,2026-06-03 03:13:42 UTC+8,Binance,LDO,4.0,2444143.28,0.00,2444143.28,2444143.28,1
2026-06-02T19:13:42Z,2026-06-03 03:13:42 UTC+8,Binance,LINK,4.0,2870.11,1203.95,1666.16,4074.06,2
2026-06-02T19:13:42Z,2026-06-03 03:13:42 UTC+8,Binance,ONDO,4.0,43705.30,73476.32,-29771.02,117181.62,6
2026-06-02T19:13:42Z,2026-06-03 03:13:42 UTC+8,Binance,SHIB,4.0,0.00,42.31,-42.31,42.31,1
2026-06-02T19:13:42Z,2026-06-03 03:13:42 UTC+8,Binance,UNI,4.0,0.00,350.47,-350.47,350.47,1
2026-06-02T19:13:42Z,2026-06-03 03:13:42 UTC+8,Binance,USDT,4.0,34904298.72,2562161.19,32342137.54,37466459.91,145
2026-06-02T19:13:42Z,2026-06-03 03:13:42 UTC+8,Binance,WBTC,4.0,0.00,77074.62,-77074.62,77074.62,2
2026-06-02T19:13:42Z,2026-06-03 03:13:42 UTC+8,Binance,WLD,4.0,5099.38,8110908.54,-8105809.15,8116007.92,3
2026-06-02T19:13:42Z,2026-06-03 03:13:42 UTC+8,Bitfinex,USDT,4.0,100421217.96,0.00,100421217.96,100421217.96,4
2026-06-02T19:21:48Z,2026-06-03 03:21:48 UTC+8,Binance,AAVE,4.0,0.00,6743.16,-6743.16,6743.16,3
2026-06-02T19:21:48Z,2026-06-03 03:21:48 UTC+8,Binance,LDO,4.0,2436142.82,0.00,2436142.82,2436142.82,1
2026-06-02T19:21:48Z,2026-06-03 03:21:48 UTC+8,Binance,LINK,4.0,27188.38,2329.46,24858.92,29517.84,4
2026-06-02T19:21:48Z,2026-06-03 03:21:48 UTC+8,Binance,ONDO,4.0,0.00,3576.31,-3576.31,3576.31,1
2026-06-02T19:21:48Z,2026-06-03 03:21:48 UTC+8,Binance,SHIB,4.0,0.00,21725.74,-21725.74,21725.74,2
2026-06-02T19:21:48Z,2026-06-03 03:21:48 UTC+8,Binance,UNI,4.0,0.00,349.23,-349.23,349.23,1
2026-06-02T19:21:48Z,2026-06-03 03:21:48 UTC+8,Binance,USDT,4.0,34574422.07,1227546.95,33346875.12,35801969.02,143
2026-06-02T19:21:48Z,2026-06-03 03:21:48 UTC+8,Binance,WBTC,4.0,24267.04,4842.22,19424.82,29109.27,3
2026-06-02T19:21:48Z,2026-06-03 03:21:48 UTC+8,Binance,WLD,4.0,0.00,7998791.99,-7998791.99,7998791.99,2
2026-06-02T19:21:48Z,2026-06-03 03:21:48 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-02T19:29:54Z,2026-06-03 03:29:54 UTC+8,Binance,AAVE,4.0,114839.93,207177.51,-92337.58,322017.44,6
2026-06-02T19:29:54Z,2026-06-03 03:29:54 UTC+8,Binance,LDO,4.0,2420141.88,38.53,2420103.35,2420180.41,2
2026-06-02T19:29:54Z,2026-06-03 03:29:54 UTC+8,Binance,LINK,4.0,0.00,10315.60,-10315.60,10315.60,3
2026-06-02T19:29:54Z,2026-06-03 03:29:54 UTC+8,Binance,ONDO,4.0,283.92,0.00,283.92,283.92,1
2026-06-02T19:29:54Z,2026-06-03 03:29:54 UTC+8,Binance,UNI,4.0,0.00,7054.68,-7054.68,7054.68,1
2026-06-02T19:29:54Z,2026-06-03 03:29:54 UTC+8,Binance,USDT,4.0,1993165.90,1537289.89,455876.01,3530455.78,127
2026-06-02T19:29:54Z,2026-06-03 03:29:54 UTC+8,Binance,WBTC,4.0,0.00,19211.59,-19211.59,19211.59,2
2026-06-02T19:29:54Z,2026-06-03 03:29:54 UTC+8,Binance,WLD,4.0,15165.91,8036000.00,-8020834.09,8051165.91,2
2026-06-02T19:29:54Z,2026-06-03 03:29:54 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-02T19:37:59Z,2026-06-03 03:37:59 UTC+8,Binance,AAVE,4.0,153987.30,4294.39,149692.91,158281.69,3
2026-06-02T19:37:59Z,2026-06-03 03:37:59 UTC+8,Binance,LDO,4.0,2404140.94,0.00,2404140.94,2404140.94,1
2026-06-02T19:37:59Z,2026-06-03 03:37:59 UTC+8,Binance,LINK,4.0,0.00,92446.07,-92446.07,92446.07,6
2026-06-02T19:37:59Z,2026-06-03 03:37:59 UTC+8,Binance,SHIB,4.0,0.00,2569.85,-2569.85,2569.85,1
2026-06-02T19:37:59Z,2026-06-03 03:37:59 UTC+8,Binance,UNI,4.0,172.25,16722.03,-16549.78,16894.27,5
2026-06-02T19:37:59Z,2026-06-03 03:37:59 UTC+8,Binance,USDT,4.0,3791749.32,594486.79,3197262.52,4386236.11,73
2026-06-02T19:37:59Z,2026-06-03 03:37:59 UTC+8,Binance,WBTC,4.0,306385.20,1334.59,305050.61,307719.78,3
2026-06-02T19:37:59Z,2026-06-03 03:37:59 UTC+8,Binance,WLD,4.0,0.00,7976000.00,-7976000.00,7976000.00,1
2026-06-02T19:37:59Z,2026-06-03 03:37:59 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Binance,AAVE,4.0,11865.63,3258.98,8606.65,15124.60,3
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Binance,LDO,4.0,2410541.31,0.00,2410541.31,2410541.31,1
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Binance,LINK,4.0,5244.84,11378.58,-6133.74,16623.42,3
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Binance,ONDO,4.0,92037.85,57841.90,34195.95,149879.75,2
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Binance,SHIB,4.0,0.00,2579.76,-2579.76,2579.76,1
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Binance,UNI,4.0,0.00,3591.54,-3591.54,3591.54,2
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Binance,USDT,4.0,10635839.01,587895.23,10047943.78,11223734.23,108
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Binance,WBTC,4.0,80984.01,6121.12,74862.89,87105.13,2
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Binance,WETH,4.0,138.34,0.00,138.34,138.34,1
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Binance,WLD,4.0,19979.32,8012410.93,-7992431.61,8032390.26,3
2026-06-02T19:46:08Z,2026-06-03 03:46:08 UTC+8,Bitfinex,USDT,4.0,109463867.56,0.00,109463867.56,109463867.56,6
2026-06-02T19:54:25Z,2026-06-03 03:54:25 UTC+8,Binance,AAVE,4.0,0.00,3594.40,-3594.40,3594.40,2
2026-06-02T19:54:25Z,2026-06-03 03:54:25 UTC+8,Binance,LDO,4.0,2442543.19,0.00,2442543.19,2442543.19,1
